Datum,Brot,Brötchen,Croissant,Konditorei,Kuchen,Saisonbrot,<NA>
2015-07-22,142.22779347136,597.576041552763,254.371952847912,NA,268.939645752758,NA,NA
2015-07-23,203.264125340781,600.414019091748,247.826303732974,63.5138560687825,261.951424968471,NA,NA
2015-07-24,190.774205174228,578.637666776062,298.052943490147,36.344812080423,332.284651666931,NA,NA
2015-07-25,153.059769404023,672.206275477328,251.567269387341,63.9464915592845,254.280510145513,NA,NA
2015-07-26,128.285416683932,705.589263265344,282.734202808242,132.027901406403,372.811026662913,NA,NA
2015-07-27,133.375781082704,596.420841559454,254.815545241132,71.2222741062861,294.634099970476,NA,NA
2015-07-28,145.923878713879,597.787732789746,246.812365432227,61.0012081922165,343.727054343196,NA,NA
2015-07-29,158.819215783308,579.295922313804,249.35234686611,78.9879320465411,392.988955408933,NA,NA
2015-07-30,146.484382697433,565.527307888753,242.660499067924,47.0294957006938,320.141775558388,NA,NA
2015-07-31,161.092565120206,642.086323539373,283.048417124278,69.5510324443147,337.099137665563,NA,NA
2015-08-01,218.255357934206,713.621778934724,334.423781150557,61.4951926235269,325.032374764974,NA,NA
2015-08-02,79.8524484948349,781.185854004288,295.678869316227,102.92536559936,313.031624705495,NA,NA
2015-08-03,146.571539190605,626.831725112069,281.888462974889,96.1541463695526,278.341445348085,NA,NA
2015-08-04,181.610236114437,601.373326416756,309.17321482985,51.9802446049876,309.251750426175,NA,NA
2015-08-05,159.979977487315,616.704465064561,339.639983055885,61.4146095346043,301.947104892243,NA,NA
2015-08-06,205.307474929514,637.800836478639,298.46095836567,68.1438694841095,307.464976007498,NA,NA
2015-08-07,161.405348220657,663.665647701062,323.842230895475,67.65120769016,328.525075362716,NA,NA
2015-08-08,257.886451180439,708.839463184239,341.525699924904,72.3812282167448,419.863249187707,NA,NA
2015-08-09,99.384497117130607,591.671146288595,287.13259851044,128.387177448355,381.295172610081,NA,NA
2015-08-10,107.823834818728,594.76210118618,326.181200375735,62.9166913762778,310.788118274661,NA,NA
2015-08-11,111.71949358221801,544.020362022611,281.806632304885,91.8656187305806,270.359419222473,NA,NA
2015-08-12,105.910085115263,545.01956668171,253.319885412416,142.966081963688,376.975331769286,NA,NA
2015-08-13,130.032330328273,583.360345249005,276.603435380993,75.4048924839092,325.869900482332,NA,NA
2015-08-14,136.48598470265,554.667565714253,265.26265451612,149.004415970268,302.288607115029,NA,NA
2015-08-15,143.900495093016,663.39667410597,275.131682077987,107.241283474635,400.83114144403,NA,NA
2015-08-16,70.3788768512555,590.489204564676,272.443155861778,146.710288158171,295.759264675703,NA,NA
2015-08-17,131.235107926437,450.920128263096,225.824836898901,92.8611984536371,326.240478613795,NA,NA
2015-08-18,150.330138057285,523.448950264901,213.544733417009,85.4315239150499,322.838608950023,NA,NA
2015-08-19,114.337019826085,490.674067203851,253.357829339858,90.6762881433179,320.008480715538,NA,NA
2015-08-20,136.545303473007,504.081147710709,238.024936225258,65.9553982231736,336.15365965175,NA,NA
2015-08-21,111.539105361957,544.022008883632,279.310643727765,97.976688249357,343.654461267513,NA,NA
2015-08-22,192.310003941578,702.931855454761,323.66800659999,83.0386302486542,356.45634430368,NA,NA
2015-08-23,69.2444084339642,649.688467416964,251.902666988145,148.112100685466,406.293445886681,NA,NA
2015-08-24,133.255520595342,452.009690636085,190.508482582971,103.705219329698,287.381087820119,NA,NA
2015-08-25,117.118263733,470.207032832021,229.973515522141,95.8771197248926,324.423739102114,NA,NA
2015-08-26,91.6168944111224,455.605966636962,201.986667710507,74.963807309499,318.973552484698,NA,NA
2015-08-27,141.911779920259,413.885988542687,189.080053057953,76.475641716123,302.491389703597,NA,NA
2015-08-28,139.289247760728,476.398072412663,220.364674945731,72.7913057997985,328.768757736105,NA,NA
2015-08-29,126.140648787117,564.048419158283,260.194902571308,79.9073688605913,293.459745116119,NA,NA
2015-08-30,106.277493756171,539.736641041383,241.279546935983,118.125563771295,317.857054367892,NA,NA
2015-08-31,161.450718481947,393.617421433248,189.281147313922,89.4170214258032,196.31055630725,NA,NA
2015-09-01,119.890051286369,341.592585917743,156.502080674637,119.813597280375,296.009442328884,NA,NA
2015-09-02,83.7391536190601,343.529213049574,178.040049194498,50.5765643241307,287.10102163343,NA,NA
2015-09-03,114.383066784309,364.2487486097,182.593119062727,78.4756488501111,256.826920421219,NA,NA
2015-09-04,143.916404225232,348.1661813862,171.837229866917,86.6224721527251,331.585851212094,NA,NA
2015-09-05,156.958185021103,489.485517572011,222.910401079499,72.0601440458685,422.506310537134,NA,NA
2015-09-06,82.710116719476,502.44714208799,165.931422433638,97.4301098856599,306.134556055382,NA,NA
2015-09-07,153.007856994447,394.644880949285,162.201655398535,86.5338103694984,259.606631742264,NA,NA
2015-09-08,101.974900564771,351.131949782145,137.00335083586901,61.8558338270558,290.365271054862,NA,NA
2015-09-09,85.9654454506722,376.926779721908,145.443243273014,55.8300832911426,283.205964937396,NA,NA
2015-09-10,117.413494347263,389.614304848778,160.140587535139,65.3438046012977,268.218856479745,NA,NA
2015-09-11,104.972387940673,370.834526663937,117.688324874624,77.5963267214814,313.184481077626,NA,NA
2015-09-12,133.717384428962,535.735851383828,256.24856314601,97.385176383401,291.384483107582,NA,NA
2015-09-13,103.751245279575,500.251121182591,180.682163454072,82.1522115839159,317.027305488424,NA,NA
2015-09-14,133.510832118078,344.444831213055,114.521175435237,112.727634796859,268.547450934084,NA,NA
2015-09-15,139.402208193743,393.952752737191,104.019391254186,75.4421722874781,273.980818786363,NA,NA
2015-09-16,133.689772019809,319.876606857062,139.313497563127,87.542547022515,289.262509645385,NA,NA
2015-09-17,110.514257948888,339.29368224101,126.856599332132,84.5351439454101,244.38437926166,NA,NA
2015-09-18,142.732270753669,352.790180923934,130.194081365583,82.7393131451718,320.346264402261,NA,NA
2015-09-19,130.810510295333,489.258808159457,166.13465629308,76.9847906238951,428.872661572212,NA,NA
2015-09-20,78.983124398745,513.530323638994,163.752648797866,135.071628146581,312.290301376533,NA,NA
2015-09-21,121.131518972434,341.999724265438,115.796286729832,97.6919272101571,253.439662740014,NA,NA
2015-09-22,95.7635024410138,341.945995080269,125.429354816316,69.0212668968983,203.366891249052,NA,NA
2015-09-23,113.985638571579,330.659883041061,114.689141036828,70.0238513998215,275.543754197184,NA,NA
2015-09-24,114.429804827026,331.504415119153,111.820297518484,80.7725892781173,213.812725299209,NA,NA
2015-09-25,106.295868104001,345.480200670974,100.188435265973,60.674416299411,278.025761115064,NA,NA
2015-09-26,157.874583198782,516.867082419223,167.256400076095,71.1253177682758,259.479539645314,NA,NA
2015-09-27,68.6546901854519,474.080062196284,190.353191223696,111.59297636216,282.790580820186,NA,NA
2015-09-28,110.384754268745,337.127014231803,119.037376448422,68.1313704676534,248.782545827885,NA,NA
2015-09-29,107.172499358255,331.727598762738,113.547561893099,81.1052131900459,243.885310409177,NA,NA
2015-09-30,115.168250758514,314.143853841003,112.433351295931,100.378339103544,237.220772688072,NA,NA
2015-10-01,111.736624736966,335.045744545908,112.890899599301,61.2824323616014,222.946056290178,NA,NA
2015-10-02,135.233441535145,354.775507335419,106.535577201219,76.7982788438422,240.119361604335,NA,NA
2015-10-03,59.6051413782784,473.947428461761,186.550257735195,85.6518051480984,295.846113974453,NA,NA
2015-10-04,56.1124326265758,523.195446240805,182.177089433129,105.504689154874,315.602900601372,NA,NA
2015-10-05,160.729447285732,377.265838211666,139.507902526703,65.7278859423288,327.12246547276,NA,NA
2015-10-06,174.298357024457,354.961577916475,191.047872542633,48.5210229032399,262.096918376241,NA,NA
2015-10-07,162.817648369254,360.31000218759,142.58488565143,86.7842751324009,266.700728724313,NA,NA
2015-10-08,126.317035048177,322.607112704729,137.799493823338,43.1746483077413,279.232059857983,NA,NA
2015-10-09,149.251607689849,368.419818568006,124.479675740188,59.5202307127551,347.187545236976,NA,NA
2015-10-10,142.819418608991,443.62330984219,233.976547760918,72.0981136423241,308.712885369114,NA,NA
2015-10-11,86.9624118426862,557.722976595955,195.713839682979,111.582429188677,331.335033797055,NA,NA
2015-10-12,192.294672820891,377.926547877883,161.493041485522,106.581056613366,269.147103600176,NA,NA
2015-10-13,121.893907688931,346.374494406459,131.657171786547,65.4802693489601,272.220923076483,NA,NA
2015-10-14,111.050169347629,372.052820131498,149.540622596632,83.1926451817242,263.746738771341,NA,NA
2015-10-15,137.955865633247,345.970837991214,169.665617959777,65.7691467548743,310.684718902134,NA,NA
2015-10-16,152.38092597735,384.203133289552,174.421588441303,65.4008404511067,363.015662857092,NA,NA
2015-10-17,156.794820766382,521.130431805683,212.154857012886,93.668537101903,345.918371834577,NA,NA
2015-10-18,23.1084060436499,453.288658341532,146.242887178944,99.5938829458216,243.176440210657,NA,NA
2015-10-19,110.888803557782,398.122768822511,164.789975134135,86.0278054419965,227.854038067664,NA,NA
2015-10-20,100.850948230594,366.38967283357,174.702791385283,66.8568994799939,262.531392320433,NA,NA
2015-10-21,112.590628824215,394.596128794788,165.749350293937,75.6840135610605,301.570247693155,NA,NA
2015-10-22,120.599207022792,409.101520904092,151.870037627303,69.3973840238944,235.619116982939,NA,NA
2015-10-23,170.601696726685,430.883786231859,164.815142324401,94.9053042162935,314.630004917689,NA,NA
2015-10-24,156.651794474863,463.36098285518,217.934551959575,77.3960026896757,445.925332158702,NA,NA
2015-10-25,61.41483523667,384.851426907233,140.919377891528,164.465398484012,284.147344008604,NA,NA
2015-10-26,133.31507822802,328.738163480579,152.91652558933,105.127878600437,266.180304496627,NA,NA
2015-10-27,83.2407894196966,331.472015657754,136.695525031235,71.6933322093038,268.245180136677,NA,NA
2015-10-28,90.9366155404553,304.006515491702,125.686864454041,93.0763627109901,268.433974874423,NA,NA
2015-10-29,149.468634696244,306.427920731397,138.876054421526,50.5568179471073,253.472553756336,NA,NA
2015-10-30,105.50955151958,337.09962010326,114.725405718415,103.785774478902,266.470696782266,NA,NA
2015-10-31,115.50901951675,377.801673947832,136.923512006965,88.967069025816,292.77512121671,NA,NA
2015-11-01,82.8860192358928,469.026184716499,131.223394379473,121.793668598599,307.401617264172,NA,NA
2015-11-02,122.852345589113,285.156333256917,116.530394792268,72.569221478375,222.318691219705,54.4785750597986,NA
2015-11-03,84.553670001191,227.368950308808,85.7476179776816,80.5712306131707,241.436093425533,36.928264442632,NA
2015-11-04,98.2032297845558,256.059850846365,108.360227858153,NA,233.555949277467,NA,NA
2015-11-05,95.5565289254052,274.749839438109,104.659179850674,76.1809477344347,257.036598432519,36.0121444084611,NA
2015-11-06,70.8871682954291,246.392025222422,88.9314287329033,92.9099539033508,186.691059920256,23.4680706670577,NA
2015-11-07,122.555120081886,350.222831381163,140.452844524859,39.7743979611464,220.614308718135,NA,NA
2015-11-08,84.144949463918,466.540193942821,152.607539505512,127.539249835881,328.254378564049,51.4981525226917,NA
2015-11-09,142.252605742127,266.493884189038,106.911757550291,53.4063154391405,186.869352829964,34.1899092105017,NA
2015-11-10,54.2491742553091,237.906672638622,77.2591246043059,65.0436140133193,195.40472243736,31.8139136180964,NA
2015-11-11,97.3992914498514,214.420897950301,89.0280001083141,56.9714541278082,210.177815712871,56.2709288058107,NA
2015-11-12,68.1250970120964,240.965897111926,114.171847336115,66.7937094495006,216.239785866434,28.2840944936649,NA
2015-11-13,137.78054839384,264.15177278786,89.9590371263699,72.3286239048271,214.873616145225,NA,NA
2015-11-14,111.437166094331,347.614033858304,113.069738985194,62.8395827121803,264.794087448725,43.9794606680509,NA
2015-11-15,51.1508390696867,483.160689627582,119.694295715333,134.798412331565,277.579455017807,20.2942205283244,NA
2015-11-16,105.42649422144,257.912087518437,98.613021347171,67.9860897768266,244.049386177247,NA,NA
2015-11-17,100.395764258721,236.556165735368,72.7801578065075,59.6083391628383,190.311675968216,35.3629977360452,NA
2015-11-18,114.494850154785,198.911870818593,56.1041588717274,49.6738357526981,206.406225416349,28.0219905828864,NA
2015-11-19,134.988103054341,243.788203213012,69.9188174587824,57.7646121225213,205.439239648739,12.9373828412174,NA
2015-11-20,74.7164382653143,227.863733533634,68.2330172268982,79.6502975276965,187.279498360946,NA,NA
2015-11-21,101.399264556987,364.001891067586,94.5537487825515,84.6217160931071,218.274754433496,56.1396352068277,NA
2015-11-22,24.7966336699915,412.356910869242,112.859441067849,147.38920509115,254.862870836877,36.3496904897764,NA
2015-11-23,154.755493939717,252.705465822807,80.842269415621,92.3354324511327,219.555033626385,141.262806843452,NA
2015-11-24,72.2488946542933,253.437861780942,105.085937091344,77.0098783611706,200.026560873134,111.891145740226,NA
2015-11-25,77.2817709171028,255.115425796983,82.0043374617882,78.2593412016064,236.814019634978,90.341249911663,NA
2015-11-26,88.5864343689461,275.094910670148,85.8963225013818,108.600990011567,255.671601416751,154.386660190586,NA
2015-11-27,106.092543130648,283.115432286782,83.5498495555774,116.456193643074,226.833767245866,95.8214284234793,NA
2015-11-28,107.179811171241,403.083011014191,80.8718088270165,150.585738123588,254.02069957234,121.67603502311,NA
2015-11-29,58.3202195832375,481.333773696359,114.086141846843,209.166880819323,286.559824438396,92.5432169532177,NA
2015-11-30,116.154576103571,288.123644467983,97.3531024328631,71.2965359393259,192.341955374091,90.1018653521876,NA
2015-12-01,82.6707016113753,251.710213001089,81.4279182764571,113.678931226625,212.385513481541,108.812101874236,NA
2015-12-02,76.6057982454552,223.700501598317,92.939909399629,67.7569881327549,185.868155803157,149.82304535174,NA
2015-12-03,105.563330698629,271.393516674893,71.2378384066131,95.4588510722846,228.062312572255,127.702301302267,NA
2015-12-04,131.863727048158,223.004926208522,71.3387210140724,77.6404401862426,180.023354377573,63.2383253536173,NA
2015-12-05,76.8168361163005,376.387257691091,88.1907152941989,95.3028111591426,201.436495160443,128.656492929076,NA
2015-12-06,60.0342630227906,491.74583143461,127.244430419829,149.609860945933,219.769722727984,73.9534157272459,NA
2015-12-07,88.562588014754,238.587801055645,60.9750500333041,87.9899775115246,152.509706884695,28.6728841919131,NA
2015-12-08,81.9208577619633,259.237368045978,94.0209378118793,106.645235271974,210.749545813154,115.934234734646,NA
2015-12-09,72.712284202785,261.967843681113,85.9894911305105,136.773193513285,182.812773894441,93.8656913459388,NA
2015-12-10,87.3496995999479,275.871019893576,100.920371943129,93.6039033920536,217.210719698568,111.666686128158,NA
2015-12-11,73.56275671083,257.995780454492,82.2908430221561,106.586886059885,181.818946478462,110.982691994078,NA
2015-12-12,116.377705397521,416.865761579601,130.376039900417,123.8519780738,263.371183180296,161.414301579481,NA
2015-12-13,56.5437174806995,456.754742945117,150.040759469444,164.858981263781,285.609296918744,70.2627851668794,NA
2015-12-14,113.623981570417,202.61788967914,99.1527894963271,78.0826139469617,135.882833179972,54.7394699245604,NA
2015-12-15,78.8474877114111,238.987287986511,97.4589956086864,61.4518021966416,200.794463905725,31.7098861371836,NA
2015-12-16,110.850649097379,239.155705804931,74.1859539243799,50.4569970348282,180.325823313121,42.2722477322849,NA
2015-12-17,103.843516197661,266.802079117368,85.4781007686427,49.843135680101,189.603239938994,86.5381832594966,NA
2015-12-18,88.7319424672478,247.565727389495,70.3918910072538,75.8326965605834,205.070251752861,77.7359078686357,NA
2015-12-19,143.442015501486,326.552122517566,84.5745459337765,95.7786689930843,209.443359888322,69.9211074485971,NA
2015-12-20,51.7103695029047,368.79655844807,97.3754025532662,137.294819364866,190.838143871757,45.7395753160456,NA
2015-12-21,112.891222676487,249.442416541576,97.1686358768173,72.4750158316768,178.007867853303,42.5151373960702,NA
2015-12-22,89.2481374766772,298.307772523706,89.327573330566,64.2119729207153,206.162264813779,116.615089085609,NA
