"Datum","Warengruppe","Umsatz","KielerWoche","Bewoelkung","Temperatur","Windgeschwindigkeit","Wettercode","weekday"
2017-01-26,"Brot",116.676851600561,FALSE,6,1,7,10,"Thursday"
2017-01-27,"Brot",88.2521352952121,FALSE,0,2.142857,7,5,"Friday"
2017-01-28,"Brot",119.776887506826,FALSE,1,2.875,5,5,"Saturday"
2017-01-29,"Brot",30.3865291347707,FALSE,7,4.75,8,61,"Sunday"
2017-01-30,"Brot",95.5900521407205,FALSE,7,2.625,13,61,"Monday"
2017-01-31,"Brot",92.8994636837401,FALSE,7,3.125,15,10,"Tuesday"
2017-02-01,"Brot",66.5673255870155,FALSE,7,1.125,8,20,"Wednesday"
2017-02-02,"Brot",89.9254398203578,FALSE,7,1.75,6,61,"Thursday"
2017-02-03,"Brot",78.3684128353329,FALSE,7,1.625,6,45,"Friday"
2017-02-04,"Brot",108.219789178826,FALSE,7,5.75,6,61,"Saturday"
2017-02-05,"Brot",57.4532745562637,FALSE,8,2,10,61,"Sunday"
2017-02-06,"Brot",132.177431806535,FALSE,7,2.5,12,61,"Monday"
2017-02-07,"Brot",132.849204976505,FALSE,7,0,12,77,"Tuesday"
2017-02-08,"Brot",117.004984635316,FALSE,8,-2,8,77,"Wednesday"
2017-02-09,"Brot",119.337453228786,FALSE,8,-2.125,11,22,"Thursday"
2017-02-10,"Brot",121.144021086338,FALSE,7,-1.75,16,10,"Friday"
2017-02-11,"Brot",100.989205252472,FALSE,7,0,17,0,"Saturday"
2017-02-12,"Brot",44.557352092852,FALSE,8,0.375,17,10,"Sunday"
2017-02-13,"Brot",119.108720290684,FALSE,0,-0.25,10,10,"Monday"
2017-02-14,"Brot",141.073519448693,FALSE,2,-0.75,8,49,"Tuesday"
2017-02-15,"Brot",100.825877196342,FALSE,0,5.875,4,5,"Wednesday"
2017-02-16,"Brot",146.826941839259,FALSE,7,6.25,10,61,"Thursday"
2017-02-17,"Brot",151.638373911674,FALSE,7,6,9,61,"Friday"
2017-02-18,"Brot",141.71660063089,FALSE,7,4.625,12,20,"Saturday"
2017-02-19,"Brot",62.0097969516182,FALSE,7,5.625,8,61,"Sunday"
2017-02-20,"Brot",66.0328545899126,FALSE,7,8,16,61,"Monday"
2017-02-21,"Brot",109.49615849071,FALSE,6,7.625,18,NA,"Tuesday"
2017-02-22,"Brot",61.7410274782351,FALSE,6,7.375,20,61,"Wednesday"
2017-02-23,"Brot",83.2419409328517,FALSE,7,4.375,22,63,"Thursday"
2017-02-24,"Brot",125.53740598929,FALSE,1,4.125,15,21,"Friday"
2017-02-25,"Brot",115.341612709924,FALSE,7,3.375,12,61,"Saturday"
2017-02-26,"Brot",51.7803618656751,FALSE,7,7.5,11,61,"Sunday"
2017-02-27,"Brot",122.569495991968,FALSE,8,10.75,11,NA,"Monday"
2017-02-28,"Brot",83.0765621031534,FALSE,6,6,15,21,"Tuesday"
2017-03-01,"Brot",125.217450323725,FALSE,6,5,14,63,"Wednesday"
2017-03-02,"Brot",129.890356481374,FALSE,3,6.5,16,21,"Thursday"
2017-03-03,"Brot",87.3180596980489,FALSE,2,8.375,10,0,"Friday"
2017-03-04,"Brot",98.7435434121811,FALSE,6,9.125,5,5,"Saturday"
2017-03-05,"Brot",34.5835550634367,FALSE,7,7.375,12,61,"Sunday"
2017-03-06,"Brot",89.6750437494664,FALSE,8,3.75,17,0,"Monday"
2017-03-07,"Brot",100.15087379542,FALSE,7,1.75,7,20,"Tuesday"
2017-03-08,"Brot",94.9229502187465,FALSE,6,5.75,9,61,"Wednesday"
2017-03-09,"Brot",111.351351910469,FALSE,7,7.375,8,21,"Thursday"
2017-03-10,"Brot",100.450621108239,FALSE,4,8.75,16,0,"Friday"
2017-03-11,"Brot",121.869883897373,FALSE,2,7.75,9,0,"Saturday"
2017-03-12,"Brot",95.7356255719552,FALSE,6,6.375,9,NA,"Sunday"
2017-03-13,"Brot",120.053295378394,FALSE,7,6.625,7,5,"Monday"
2017-03-14,"Brot",87.0000890332702,FALSE,6,10.5,13,0,"Tuesday"
2017-03-15,"Brot",92.6236598779842,FALSE,0,9.25,16,5,"Wednesday"
2017-03-16,"Brot",110.643982291844,FALSE,5,11.75,9,NA,"Thursday"
2017-03-17,"Brot",112.504534119038,FALSE,6,6.75,18,63,"Friday"
2017-03-18,"Brot",106.208725638613,FALSE,5,6.875,22,21,"Saturday"
2017-03-19,"Brot",36.557110132907,FALSE,8,3.875,9,79,"Sunday"
2017-03-20,"Brot",97.3489147113908,FALSE,7,10.25,8,61,"Monday"
2017-03-21,"Brot",126.927370810771,FALSE,5,8.75,20,21,"Tuesday"
2017-03-22,"Brot",101.415037514976,FALSE,0,10.75,11,0,"Wednesday"
2017-03-23,"Brot",100.177760988448,FALSE,4,8.125,11,NA,"Thursday"
2017-03-24,"Brot",128.368364908016,FALSE,0,10.5,7,0,"Friday"
2017-03-25,"Brot",97.8900868337535,FALSE,3,9.875,12,0,"Saturday"
2017-03-26,"Brot",85.2187867213704,FALSE,3,9.375,7,0,"Sunday"
2017-03-27,"Brot",162.660207279858,FALSE,0,12.5,11,10,"Monday"
2017-03-28,"Brot",107.613301109633,FALSE,0,13.875,7,0,"Tuesday"
2017-03-29,"Brot",141.002747009982,FALSE,8,10,13,21,"Wednesday"
2017-03-30,"Brot",151.539022676893,FALSE,7,16,12,61,"Thursday"
2017-03-31,"Brot",195.105275573427,FALSE,0,19.75,7,NA,"Friday"
2017-04-01,"Brot",224.207429968001,FALSE,2,15.75,7,0,"Saturday"
2017-04-02,"Brot",90.4108850533697,FALSE,2,13.375,13,0,"Sunday"
2017-04-03,"Brot",187.854069053637,FALSE,2,10.375,8,NA,"Monday"
2017-04-04,"Brot",167.875773750993,FALSE,2,12.625,8,0,"Tuesday"
2017-04-05,"Brot",98.318686836073,FALSE,5,9.875,18,21,"Wednesday"
2017-04-06,"Brot",142.738966819238,FALSE,6,10,17,0,"Thursday"
2017-04-07,"Brot",153.13878108102,FALSE,6,11.125,18,20,"Friday"
2017-04-08,"Brot",183.065412513501,FALSE,7,10.875,12,NA,"Saturday"
2017-04-09,"Brot",78.3925102817988,FALSE,0,16,9,5,"Sunday"
2017-04-10,"Brot",157.029670654949,FALSE,7,9.5,19,21,"Monday"
2017-04-11,"Brot",142.450858065516,FALSE,5,8.75,18,21,"Tuesday"
2017-04-12,"Brot",127.466200723679,FALSE,7,8.75,13,61,"Wednesday"
2017-04-13,"Brot",357.843060948626,FALSE,7,9,18,61,"Thursday"
2017-04-15,"Brot",396.16076955053,FALSE,6,8.125,23,63,"Saturday"
2017-04-16,"Brot",87.2043256933579,FALSE,7,6.875,7,61,"Sunday"
2017-04-17,"Brot",23.1962791847882,FALSE,6,6.25,10,61,"Monday"
2017-04-18,"Brot",123.947010890956,FALSE,4,5.625,15,NA,"Tuesday"
2017-04-19,"Brot",107.21034333897,FALSE,0,6.375,10,0,"Wednesday"
2017-04-20,"Brot",145.310365058131,FALSE,7,8.25,12,NA,"Thursday"
2017-04-21,"Brot",124.895216030507,FALSE,7,11.875,19,61,"Friday"
2017-04-22,"Brot",81.3906991756264,FALSE,5,7.5,21,61,"Saturday"
2017-04-23,"Brot",54.169922075821,FALSE,4,7.875,20,21,"Sunday"
2017-04-24,"Brot",92.4677986737874,FALSE,7,8.875,17,63,"Monday"
2017-04-25,"Brot",80.9218016064876,FALSE,5,5.5,15,69,"Tuesday"
2017-04-26,"Brot",82.1124954906633,FALSE,6,7.625,7,61,"Wednesday"
2017-04-27,"Brot",98.0715104557433,FALSE,6,8.625,13,61,"Thursday"
2017-04-28,"Brot",125.456981753476,FALSE,7,8.625,10,61,"Friday"
2017-04-29,"Brot",123.277101467222,FALSE,4,7.125,9,61,"Saturday"
2017-04-30,"Brot",60.2450021630226,FALSE,1,11.875,12,0,"Sunday"
2017-05-02,"Brot",155.095888788648,FALSE,2,10.875,21,5,"Tuesday"
2017-05-03,"Brot",118.326086080103,FALSE,3,11.25,20,5,"Wednesday"
2017-05-04,"Brot",149.956078967988,FALSE,7,10.625,19,NA,"Thursday"
2017-05-05,"Brot",86.0402504738117,FALSE,7,8.25,15,61,"Friday"
2017-05-06,"Brot",137.068189796743,FALSE,7,11,7,0,"Saturday"
2017-05-07,"Brot",89.0086685072793,FALSE,0,17.125,9,0,"Sunday"
2017-05-08,"Brot",148.83378586129,FALSE,1,9.75,19,5,"Monday"
2017-05-09,"Brot",94.3672716433608,FALSE,4,10,12,NA,"Tuesday"
2017-05-10,"Brot",110.05390644857,FALSE,7,9.25,11,61,"Wednesday"
2017-05-11,"Brot",142.677183364091,FALSE,0,13.375,14,NA,"Thursday"
2017-05-12,"Brot",155.268162620008,FALSE,7,12.75,13,61,"Friday"
2017-05-13,"Brot",132.162595452678,FALSE,6,17.875,6,21,"Saturday"
2017-05-14,"Brot",81.7822715275506,FALSE,2,18.75,12,0,"Sunday"
2017-05-15,"Brot",152.569401591519,FALSE,3,17.375,9,0,"Monday"
2017-05-16,"Brot",133.170424802247,FALSE,7,14.125,8,61,"Tuesday"
2017-05-17,"Brot",80.7776768540183,FALSE,6,23.125,7,NA,"Wednesday"
2017-05-18,"Brot",103.501730355572,FALSE,4,23.125,12,NA,"Thursday"
2017-05-19,"Brot",84.0165889848927,FALSE,6,17.375,7,21,"Friday"
2017-05-20,"Brot",174.274302653978,FALSE,4,16,12,NA,"Saturday"
2017-05-21,"Brot",55.8214595630896,FALSE,1,18.625,12,NA,"Sunday"
2017-05-22,"Brot",138.415948678585,FALSE,0,17.75,9,NA,"Monday"
2017-05-23,"Brot",96.780584678581,FALSE,4,22.125,15,95,"Tuesday"
2017-05-24,"Brot",136.939147637809,FALSE,3,17.125,18,0,"Wednesday"
2017-05-25,"Brot",83.9282232026622,FALSE,2,18.875,12,NA,"Thursday"
2017-05-26,"Brot",127.227158892085,FALSE,0,20.75,6,0,"Friday"
2017-05-27,"Brot",128.587609179322,FALSE,0,24.75,7,NA,"Saturday"
2017-05-28,"Brot",72.2162693070431,FALSE,1,22.375,14,61,"Sunday"
2017-05-29,"Brot",138.960680835425,FALSE,5,18.75,7,0,"Monday"
2017-05-30,"Brot",112.762433854322,FALSE,6,20.5,14,5,"Tuesday"
2017-05-31,"Brot",128.075086840652,FALSE,5,15.5,18,5,"Wednesday"
2017-06-01,"Brot",122.612602773757,FALSE,0,17.375,12,5,"Thursday"
2017-06-02,"Brot",109.568315162716,FALSE,0,20.25,9,NA,"Friday"
2017-06-03,"Brot",147.340788187836,FALSE,7,17.5,5,61,"Saturday"
2017-06-04,"Brot",71.186698283748,FALSE,5,17.125,14,61,"Sunday"
2017-06-05,"Brot",51.613320416559,FALSE,1,20.125,9,0,"Monday"
2017-06-06,"Brot",129.923307518664,FALSE,4,21.625,10,61,"Tuesday"
2017-06-07,"Brot",96.3261708017248,FALSE,7,12.25,14,63,"Wednesday"
2017-06-08,"Brot",109.25094379784,FALSE,7,14.875,8,61,"Thursday"
2017-06-09,"Brot",146.050825934372,FALSE,6,20.25,14,95,"Friday"
2017-06-10,"Brot",155.244457489777,FALSE,5,19.25,10,0,"Saturday"
2017-06-11,"Brot",71.2809920560123,FALSE,2,25,11,NA,"Sunday"
2017-06-12,"Brot",134.798408035579,FALSE,7,16.25,16,61,"Monday"
2017-06-13,"Brot",118.641824642293,FALSE,6,16.125,16,21,"Tuesday"
2017-06-14,"Brot",107.822210054913,FALSE,7,19.125,9,NA,"Wednesday"
2017-06-15,"Brot",121.510818120738,FALSE,3,22.75,6,21,"Thursday"
2017-06-16,"Brot",159.386053748275,FALSE,5,17.375,20,21,"Friday"
2017-06-17,"Brot",152.587185601354,TRUE,0,20.125,15,0,"Saturday"
2017-06-18,"Brot",75.1727854873289,TRUE,2,24.25,9,NA,"Sunday"
2017-06-19,"Brot",146.631334543439,TRUE,1,25.375,7,0,"Monday"
2017-06-20,"Brot",127.815304326711,TRUE,0,20.75,12,0,"Tuesday"
2017-06-21,"Brot",120.022105971466,TRUE,3,18.75,10,NA,"Wednesday"
2017-06-22,"Brot",78.1688619382617,TRUE,3,20.25,10,95,"Thursday"
2017-06-23,"Brot",160.591006007475,TRUE,7,17.25,14,61,"Friday"
2017-06-24,"Brot",213.304834757744,TRUE,6,17.875,19,61,"Saturday"
2017-06-25,"Brot",69.3531645812572,TRUE,7,17.25,16,20,"Sunday"
2017-06-26,"Brot",155.543228693566,FALSE,3,17.375,16,21,"Monday"
2017-06-27,"Brot",135.490018589734,FALSE,3,16.375,9,NA,"Tuesday"
2017-06-28,"Brot",110.528030025808,FALSE,6,19.75,18,NA,"Wednesday"
2017-06-29,"Brot",126.32363509346,FALSE,7,17.875,8,61,"Thursday"
2017-06-30,"Brot",118.656267761961,FALSE,7,14.875,11,63,"Friday"
2017-07-01,"Brot",142.537037918789,FALSE,7,17.625,10,21,"Saturday"
2017-07-02,"Brot",63.6146685898519,FALSE,7,17.125,18,21,"Sunday"
2017-07-03,"Brot",144.589969427013,FALSE,7,18.625,14,95,"Monday"
2017-07-05,"Brot",137.917961104922,FALSE,2,19,9,NA,"Wednesday"
2017-07-06,"Brot",170.80244658411,FALSE,0,18.375,8,NA,"Thursday"
2017-07-07,"Brot",136.561795937936,FALSE,5,20.625,7,61,"Friday"
2017-07-08,"Brot",156.573447907018,FALSE,4,20.625,16,21,"Saturday"
2017-07-09,"Brot",76.246567028981,FALSE,1,19.125,9,NA,"Sunday"
2017-07-10,"Brot",140.641759507657,FALSE,7,17.5,6,61,"Monday"
2017-07-11,"Brot",134.174542819592,FALSE,6,19.875,11,95,"Tuesday"
2017-07-12,"Brot",92.5453856390347,FALSE,7,14.75,12,61,"Wednesday"
2017-07-13,"Brot",165.69253636193,FALSE,6,16.875,15,NA,"Thursday"
2017-07-14,"Brot",161.336234262394,FALSE,3,19.5,8,NA,"Friday"
2017-07-15,"Brot",161.368243588646,FALSE,7,18.75,10,21,"Saturday"
2017-07-16,"Brot",83.446445422438,FALSE,8,17.375,9,61,"Sunday"
2017-07-17,"Brot",158.966094203543,FALSE,6,18.5,12,NA,"Monday"
2017-07-18,"Brot",123.668309159157,FALSE,5,18.75,7,NA,"Tuesday"
2017-07-19,"Brot",126.617460532105,FALSE,1,22.5,13,0,"Wednesday"
2017-07-20,"Brot",152.89730610752,FALSE,7,21.5,5,61,"Thursday"
2017-07-21,"Brot",128.063478737945,FALSE,2,20.5,10,NA,"Friday"
2017-07-22,"Brot",118.581655925728,FALSE,7,18.5,9,63,"Saturday"
2017-07-23,"Brot",60.4808932763266,FALSE,6,19.375,12,61,"Sunday"
2017-07-24,"Brot",171.708992805544,FALSE,7,18.75,10,21,"Monday"
2017-07-25,"Brot",129.504249202353,FALSE,7,16.25,16,63,"Tuesday"
2017-07-26,"Brot",182.444822422102,FALSE,0,20.875,10,NA,"Wednesday"
2017-07-27,"Brot",239.066940896544,FALSE,6,19.5,10,61,"Thursday"
2017-07-28,"Brot",184.323576306162,FALSE,6,18.125,17,61,"Friday"
2017-07-29,"Brot",202.431896081896,FALSE,5,19.625,11,61,"Saturday"
2017-07-30,"Brot",65.4532794606465,FALSE,5,24,11,61,"Sunday"
2017-07-31,"Brot",162.425333410717,FALSE,2,22.75,9,NA,"Monday"
2017-08-01,"Brot",166.135486122073,FALSE,6,21.375,7,21,"Tuesday"
2017-08-02,"Brot",155.022099183108,FALSE,5,21.375,8,61,"Wednesday"
2017-08-03,"Brot",159.5753401745,FALSE,7,20.125,10,95,"Thursday"
2017-08-04,"Brot",161.585238563032,FALSE,6,19.625,18,21,"Friday"
2017-08-05,"Brot",198.088094187281,FALSE,4,20.125,12,NA,"Saturday"
2017-08-06,"Brot",72.3122759066064,FALSE,3,18.5,13,21,"Sunday"
2017-08-07,"Brot",172.028528903065,FALSE,2,22.4875,8,NA,"Monday"
2017-08-08,"Brot",137.161092618244,FALSE,6,23.0625,8,21,"Tuesday"
2017-08-09,"Brot",138.409853223588,FALSE,1,21.125,11,0,"Wednesday"
2017-08-10,"Brot",144.270402110132,FALSE,6,19.6,9,NA,"Thursday"
2017-08-11,"Brot",180.959666237058,FALSE,7,16.375,8,61,"Friday"
2017-08-12,"Brot",150.572600694148,FALSE,7,15.5625,8,61,"Saturday"
2017-08-13,"Brot",80.2751371635464,FALSE,4,17.825,11,21,"Sunday"
2017-08-14,"Brot",161.757769956575,FALSE,1,18.6375,12,0,"Monday"
2017-08-15,"Brot",111.761335307047,FALSE,2,25.0625,9,NA,"Tuesday"
2017-08-16,"Brot",126.034311313186,FALSE,3,20.8625,8,0,"Wednesday"
2017-08-17,"Brot",174.467285452882,FALSE,5,21.8,10,63,"Thursday"
2017-08-18,"Brot",121.506482436341,FALSE,6,19.6625,7,0,"Friday"
2017-08-19,"Brot",160.328375151501,FALSE,5,16.9375,11,63,"Saturday"
2017-08-20,"Brot",88.8323053510043,FALSE,6,16.0125,10,61,"Sunday"
2017-08-21,"Brot",156.498349566742,FALSE,7,17.2,15,61,"Monday"
2017-08-22,"Brot",137.482146234831,FALSE,4,17.6125,11,NA,"Tuesday"
2017-08-23,"Brot",146.200693986919,FALSE,0,19.4375,9,5,"Wednesday"
2017-08-24,"Brot",161.178424672584,FALSE,3,19.4875,14,21,"Thursday"
2017-08-25,"Brot",121.67851633637,FALSE,3,19.7625,13,NA,"Friday"
2017-08-26,"Brot",175.29635154451,FALSE,4,19.525,7,0,"Saturday"
2017-08-27,"Brot",60.3904195840305,FALSE,4,19.6625,13,21,"Sunday"
2017-08-28,"Brot",109.862269383009,FALSE,4,20.5375,5,NA,"Monday"
2017-08-29,"Brot",140.114833354281,FALSE,0,24.6,9,NA,"Tuesday"
2017-08-30,"Brot",117.705814678758,FALSE,6,20,11,61,"Wednesday"
2017-08-31,"Brot",110.484249613829,FALSE,7,14.8875,11,61,"Thursday"
2017-09-01,"Brot",134.901921529808,FALSE,4,17.3,7,61,"Friday"
2017-09-02,"Brot",148.15323696572,FALSE,4,16.525,8,21,"Saturday"
2017-09-03,"Brot",55.222134167446,FALSE,3,17.4,7,0,"Sunday"
2017-09-04,"Brot",122.215195768898,FALSE,0,18.2875,10,0,"Monday"
2017-09-05,"Brot",128.680505002769,FALSE,3,20.95,6,NA,"Tuesday"
2017-09-06,"Brot",86.9985590667094,FALSE,7,18.2,17,63,"Wednesday"
2017-09-07,"Brot",144.563178397192,FALSE,5,17.2875,16,21,"Thursday"
2017-09-08,"Brot",129.928072228573,FALSE,7,14.9375,10,61,"Friday"
2017-09-09,"Brot",113.451966800961,FALSE,7,15.025,9,61,"Saturday"
2017-09-10,"Brot",83.9548556625671,FALSE,2,17.65,11,0,"Sunday"
2017-09-11,"Brot",148.173580794396,FALSE,3,17.8625,11,21,"Monday"
2017-09-12,"Brot",80.7563950180735,FALSE,5,16.1,12,21,"Tuesday"
2017-09-13,"Brot",103.419606846606,FALSE,7,13.3375,20,63,"Wednesday"
2017-09-14,"Brot",124.528915578366,FALSE,7,13.2375,13,61,"Thursday"
2017-09-15,"Brot",177.095117317774,FALSE,6,14.425,11,21,"Friday"
2017-09-16,"Brot",237.243301445744,FALSE,8,11.9125,6,61,"Saturday"
2017-09-17,"Brot",82.0164448112146,FALSE,7,15.25,7,61,"Sunday"
2017-09-18,"Brot",135.443041598007,FALSE,2,15.075,4,0,"Monday"
2017-09-19,"Brot",127.007001847412,FALSE,5,14.3875,8,65,"Tuesday"
2017-09-20,"Brot",99.1792684718788,FALSE,7,14.225,10,61,"Wednesday"
2017-09-21,"Brot",134.427589001166,FALSE,4,16.9625,7,10,"Thursday"
2017-09-22,"Brot",175.906900532966,FALSE,1,15.5875,8,0,"Friday"
2017-09-23,"Brot",179.921676845873,FALSE,0,15.85,9,0,"Saturday"
2017-09-24,"Brot",101.793277925589,FALSE,7,15.8125,9,53,"Sunday"
2017-09-25,"Brot",129.709113092244,FALSE,6,16.225,15,21,"Monday"
2017-09-26,"Brot",151.541843015799,FALSE,7,15.725,12,10,"Tuesday"
2017-09-27,"Brot",116.379484184452,FALSE,7,16.575,10,61,"Wednesday"
2017-09-28,"Brot",146.167521804,FALSE,7,15.1125,7,21,"Thursday"
2017-09-29,"Brot",112.98521998769,FALSE,2,19.1,6,10,"Friday"
2017-09-30,"Brot",161.771261258553,FALSE,7,15.1125,6,61,"Saturday"
2017-10-01,"Brot",60.9824772636814,FALSE,2,16.2875,6,NA,"Sunday"
2017-10-02,"Brot",179.554452580413,FALSE,6,15.15,13,61,"Monday"
2017-10-03,"Brot",66.3554760876056,FALSE,5,14.2625,14,61,"Tuesday"
2017-10-04,"Brot",125.991807553769,FALSE,NA,NA,NA,NA,"Wednesday"
2017-10-05,"Brot",146.081884421956,FALSE,NA,NA,NA,NA,"Thursday"
2017-10-06,"Brot",143.098736564958,FALSE,1,13.8875,13,3,"Friday"
2017-10-07,"Brot",167.83160335014,FALSE,7,10.65,10,61,"Saturday"
2017-10-08,"Brot",86.952830438685,FALSE,0,12.025,12,5,"Sunday"
2017-10-09,"Brot",191.429657344589,FALSE,5,12.475,8,20,"Monday"
2017-10-10,"Brot",121.017707851263,FALSE,7,14.05,9,63,"Tuesday"
2017-10-11,"Brot",114.734152340098,FALSE,7,14.6375,12,63,"Wednesday"
2017-10-12,"Brot",107.921714219622,FALSE,6,13.1875,24,21,"Thursday"
2017-10-13,"Brot",118.292462064717,FALSE,6,14.1625,8,10,"Friday"
2017-10-14,"Brot",108.712927737647,FALSE,8,15.7625,12,61,"Saturday"
2017-10-15,"Brot",67.7430137509284,FALSE,2,17.8125,5,28,"Sunday"
2017-10-16,"Brot",108.129612539979,FALSE,5,17.9375,7,10,"Monday"
2017-10-17,"Brot",77.2429740379052,FALSE,7,14.725,13,NA,"Tuesday"
2017-10-18,"Brot",107.716445777842,FALSE,4,14.8125,6,0,"Wednesday"
2017-10-19,"Brot",102.017092600254,FALSE,6,14.85,9,10,"Thursday"
2017-10-20,"Brot",117.637336559248,FALSE,7,14.175,6,61,"Friday"
2017-10-21,"Brot",113.579118312875,FALSE,7,13.0375,6,61,"Saturday"
2017-10-22,"Brot",102.271847780682,FALSE,7,11.025,7,61,"Sunday"
2017-10-24,"Brot",101.985508618079,FALSE,7,11.925,8,61,"Tuesday"
2017-10-25,"Brot",112.868099610742,FALSE,7,14.225,16,61,"Wednesday"
2017-10-26,"Brot",121.902300059386,FALSE,5,13.475,12,NA,"Thursday"
2017-10-27,"Brot",176.844444234551,FALSE,4,11.95,13,NA,"Friday"
2017-10-28,"Brot",111.918783184116,FALSE,7,11.2125,17,61,"Saturday"
2017-10-29,"Brot",66.1429955598758,FALSE,2,9.9,20,21,"Sunday"
2017-10-30,"Brot",203.761620898018,FALSE,NA,8.1,11,NA,"Monday"
2017-11-01,"Brot",159.909558679611,FALSE,NA,12.975,12,NA,"Wednesday"
2017-11-02,"Brot",121.440397431826,FALSE,NA,11.6875,13,NA,"Thursday"
2017-11-03,"Brot",117.326070326731,FALSE,NA,9.4375,7,NA,"Friday"
2017-11-04,"Brot",133.795153821829,FALSE,NA,10.2625,5,NA,"Saturday"
2017-11-05,"Brot",79.0166720053485,FALSE,NA,9.8,8,NA,"Sunday"
2017-11-06,"Brot",111.224695011903,FALSE,NA,8.2125,7,NA,"Monday"
2017-11-07,"Brot",83.177904930265,FALSE,NA,6.7875,5,NA,"Tuesday"
2017-11-08,"Brot",79.2557790596025,FALSE,NA,8.625,9,NA,"Wednesday"
2017-11-09,"Brot",120.473812071173,FALSE,6,8.55,9,10,"Thursday"
2017-11-10,"Brot",114.106926212154,FALSE,7,7.5375,16,61,"Friday"
2017-11-11,"Brot",119.214846609495,FALSE,5,5.2375,8,63,"Saturday"
2017-11-12,"Brot",81.7069031241421,FALSE,7,5.575,7,61,"Sunday"
2017-11-13,"Brot",146.465618425215,FALSE,2,5.9,9,10,"Monday"
2017-11-14,"Brot",91.0963595190131,FALSE,7,6.3875,11,61,"Tuesday"
2017-11-15,"Brot",107.455887247399,FALSE,7,9.375,7,61,"Wednesday"
2017-11-16,"Brot",125.49889208889,FALSE,8,8.8125,8,61,"Thursday"
2017-11-17,"Brot",141.616201864242,FALSE,3,7.725,10,21,"Friday"
2017-11-18,"Brot",89.6760956045913,FALSE,5,5.35,12,65,"Saturday"
2017-11-19,"Brot",121.373340644802,FALSE,3,6.25,15,21,"Sunday"
2017-11-20,"Brot",100.7324918034,FALSE,6,5.9625,6,NA,"Monday"
2017-11-21,"Brot",90.5174834878254,FALSE,7,4.9875,5,61,"Tuesday"
2017-11-22,"Brot",84.7248904082783,FALSE,7,10.6125,10,61,"Wednesday"
2017-11-23,"Brot",86.6235738346552,FALSE,7,12.225,16,61,"Thursday"
2017-11-24,"Brot",102.704961608739,FALSE,7,6.9875,8,61,"Friday"
2017-11-25,"Brot",100.894643188864,FALSE,7,2.775,5,45,"Saturday"
2017-11-26,"Brot",56.1839609734841,FALSE,7,4.65,12,61,"Sunday"
2017-11-27,"Brot",108.488785532168,FALSE,7,4.5625,14,61,"Monday"
2017-11-28,"Brot",82.6450051477415,FALSE,7,5.4875,12,61,"Tuesday"
2017-11-29,"Brot",70.8933590937057,FALSE,7,4.225,6,61,"Wednesday"
2017-11-30,"Brot",151.851067390839,FALSE,7,2.8125,4,10,"Thursday"
2017-12-01,"Brot",81.7634785538538,FALSE,6,4.3625,8,68,"Friday"
2017-12-02,"Brot",127.082516714906,FALSE,7,0.375,8,61,"Saturday"
2017-12-03,"Brot",77.1376298618811,FALSE,7,5.225,7,61,"Sunday"
2017-12-04,"Brot",132.405506118959,FALSE,2,5.3375,12,NA,"Monday"
2017-12-05,"Brot",98.6865740402869,FALSE,7,8.65,17,21,"Tuesday"
2017-12-06,"Brot",87.2168769966415,FALSE,7,8.9,17,0,"Wednesday"
2017-12-07,"Brot",121.022930614205,FALSE,8,5.7625,13,61,"Thursday"
2017-12-08,"Brot",90.723222063322,FALSE,6,1.675,10,73,"Friday"
2017-12-09,"Brot",109.566700891337,FALSE,3,3.5125,10,61,"Saturday"
2017-12-10,"Brot",46.1034350972905,FALSE,7,0.9875,9,22,"Sunday"
2017-12-11,"Brot",64.1114917289524,FALSE,8,2.2375,14,61,"Monday"
2017-12-12,"Brot",104.188888422736,FALSE,7,1.55,12,68,"Tuesday"
2017-12-13,"Brot",71.0846835326617,FALSE,7,1.9875,12,69,"Wednesday"
2017-12-14,"Brot",147.585568185835,FALSE,7,3.025,12,61,"Thursday"
2017-12-15,"Brot",107.055312628908,FALSE,7,3.0375,9,20,"Friday"
2017-12-16,"Brot",111.764487162802,FALSE,1,3.275,10,10,"Saturday"
2017-12-17,"Brot",54.2108446777326,FALSE,3,1.1375,7,10,"Sunday"
2017-12-18,"Brot",132.343297226153,FALSE,5,2.4625,6,10,"Monday"
2017-12-19,"Brot",114.954215428736,FALSE,7,5.9125,7,20,"Tuesday"
2017-12-20,"Brot",95.0575238589803,FALSE,7,6.6375,6,20,"Wednesday"
2017-12-21,"Brot",123.510947305391,FALSE,7,6.2375,10,21,"Thursday"
2017-12-22,"Brot",132.34052838286,FALSE,7,5.7625,9,10,"Friday"
2017-12-23,"Brot",216.986006515356,FALSE,7,7.8,19,61,"Saturday"
2017-12-24,"Brot",168.227885876022,FALSE,7,8.1125,16,61,"Sunday"
2017-12-27,"Brot",104.582475428322,FALSE,7,4.6125,7,21,"Wednesday"
2017-12-28,"Brot",108.209333877696,FALSE,4,4.0875,11,61,"Thursday"
2017-12-29,"Brot",120.681193840944,FALSE,5,2.8125,11,61,"Friday"
2017-12-30,"Brot",162.150512622119,FALSE,7,4.05,10,61,"Saturday"
2017-12-31,"Brot",162.986018021678,FALSE,7,8.25,16,63,"Sunday"
2018-01-02,"Brot",154.786374942725,FALSE,6,5.7,8,61,"Tuesday"
2018-01-03,"Brot",80.1711341155724,FALSE,7,6.475,11,61,"Wednesday"
